retroID,mlbam
kinzh101,117105
,439228
,439056
,474081
,836347
,467420
,488680
,477445
,453481
,825997
,485635
,462406
,451212
,823289
stumd001,621385
diaza003,649557
,688609
,665780
,566936
,687731
,808676
koerb001,621259
,572984
lawsb901,
,472268
,529993
,816918
,828419
,502408
lombg001,136601
,692758
,445266
,447597
alexw101,110132
,688468
,531704
,663982
,813831
,470023
,567286
,458871
,693708
,448840
,821475
swinp001,123060
,689885
,438329
wetzs101,124126
,807009
,561987
broww102,111599
,573449
,600866
,702659
,681797
freyj801,492566
,564359
monar101,119242
,594968
,677602
,440300
,694145
garbb101,114578
,566054
,441013
,670192
,663479
,691281
,664373
,458238
,438268
,821790
dottg101,113490
,813483
barbb101,820597
snowd101,817155
,534389
,437825
,477632
mathh101,118423
,458711
,808018
,691483
,700110
,807664
,829680
,558979
,689484
,596744
,467254
,573674
,545641
,701528
,556534
garcd002,430162
,688753
,440524
,830618
,533534
,564165
wilka003,658792
,441365
,805369
,407929
,836257
,686437
,804250
,489569
,569160
enyat101,113864
,659921
,642009
,815146
,703192
,554725
,488658
,439280
,473002
,448489
,530782
,492511
allef101,110144
,451723
,568148
wagae001,676572
,687521
,608067
,687090
,626409
,439986
,824499
mussb101,119607
,476563
,657428
,809201
,830904
wapns001,123909
,566748
,602996
,675854
,606334
,822154
,439320
,807196
,572448
,596853
,442004
roenr001,121373
,660675
,660704
,530335
,562503
,803177
,460281
lukea101,117996
lyonc001,118046
,436583
,460995
,543705
,450118
,829377
fishf901,
,468370
,806180
,665515
,555138
,437534
,688403
,605321
,564599
,441106
,817860
,688318
,489208
lindp101,117778
,461060
,800650
,499721
,823752
,472917
,805432
hatcm001,115601
,467010
,815426
,700063
,580016
,805038
,820985
,827913
fuenj001,658069
,702450
,816931
,450105
,451839
hanim001,571745
,607268
,570912
,436190
,828310
,800081
,534892
vitto101,123742
hilgt101,115928
,694656
,665585
,463802
,816205
robec101,121286
,562872
,503567
,665188
,563949
,455040
,701388
rosed102,121452
,699413
,701863
,703155
,453906
,805252
,608220
,518730
,813807
keenb101,116895
,803398
,802172
andri101,110267
,441763
peteb102,120464
,473256
walkl001,123833
abbok001,110012
,581130
,611571
,456782
,668967
,457017
,681576
,808017
,813721
,451308
,667491
,818308
,518612
,572784
,571992
,441250
,455839
,455920
,699369
,660436
,691853
nortj102,119849
,670328
,693510
,690105
,457986
,470505
bryar102,820300
,672575
,830824
,812367
tutwe101,123523
,456571
,566475
ested102,113913
,569788
,543326
,443977
maysm001,118496
,699692
,451425
,560261
,660828
,568585
,503429
,675634
zuvep001,124789
,469823
hautc101,115621
,806345
,802662
,821050
,439393
,680319
,555951
,701895
,801490
,595616
,489021
,570732
,818233
joner002,116723
,437367
camem001,111904
carld002,666185
,668958
hollj003,702616
,804972
hamil101,819214
,815548
rosae002,666703
,605011
,685926
,695664
,643244
,562276
,458309
,471437
,643212
,530138
,836001
,669965
,823978
,815254
,699380
,678287
,571803
,670311
,466577
,467549
,531883
kawak001,499877
,818791
,831391
,440069
cardj102,111980
,565933
,695796
,694210
,443530
,832237
,561245
gutic101,115261
,668655
,808449
,644378
fitzc101,114186
gurkj001,543261
humpt101,116309
jungt001,543380
,438591
,464713
,437602
,608592
,448655
whatd101,816664
,693719
,542315
bricf101,111452
burrs001,284568
,457405
neagd001,119673
,674045
,443717
,463521
borkb101,111239
lamaw101,117428
,825109
,457232
,824611
,440191
,691289
,675628
,452877
,566380
,566463
,448215
,442619
,448189
,557903
,802371
brodb001,518495
,464231
reynm002,519186
morao001,591672
,467281
,456140
,830758
,532050
,808301
,695252
,814468
,556116
,517708
,600886
,677035
,543246
,276366
,694915
poseb102,120694
,689984
,567184
ebbec801,492637
,467890
,664960
erarg101,113872
,679766
,687653
,831213
,601974
,452922
,566358
,813939
,679467
,676422
,470291
,528195
clara102,112314
,438498
,678351
,457773
,437916
,683813
,689841
,656978
,682536
lipca001,686531
,489085
,491743
,493058
,592247
,815300
garca005,666969
,436336
,492518
,622665
,595430
,606261
,669249
,561655
,692446
,832443
,516490
,827320
,827650
miltc101,818130
kochb001,150477
,531228
,694950
,438833
,476893
,811615
powem103,120731
,693483
,806258
,681262
,458670
gambe001,543195
,830776
guerm101,115221
,660795
,408104
,661434
cruzo001,665833
vavrt001,679631
,607241
,608274
,680482
billd101,111000
,693837
,701153
,817418
,802375
nixoa101,119810
wittj101,124494
,440677
,595873
,690896
vesia001,681911
novai001,467100
,463796
,829574
reedj101,120996
parkj002,592620
turnt106,816872
,667258
,438670
pruda101,120782
,450270
,559372
,458788
,452959
,543833
,572015
,678340
,626932
zeppb101,124758
,681083
,438439
,444005
,817648
handb001,543272
,483559
,801677
,566217
,800693
,514974
,456588
,693724
,473836
,676026
,438617
perey002,570639
,441246
,815481
,641761
,568570
,699838
,831206
,581429
,646457
,821060
,672892
,441718
,676365
,460133
,475971
,665666
brenb003,592165
,596818
,831569
,813741
abret001,473234
wardc102,123911
,822963
,689589
,559016
,442244
,440267
,683931
,476060
,801631
reyej004,660875
,657534
duffc001,434659
,622340
,687442
strad101,122849
,558812
,597311
nicaj001,504379
,821826
,810833
inglj001,446928
stras001,544931
,656563
,500242
,425842
,683594
,681597
dancb801,434520
,809543
,802071
vanej001,457508
,461727
,567438
,451882
,595162
,533506
,643216
,621354
,443037
,559138
,624527
,472455
,687410
morae101,818066
,681996
doakb101,113401
,489963
sodoc001,122519
,622538
bernw101,110921
,805823
caste001,602080
cartk101,820147
,804655
adkid101,110079
,451394
johnt103,116631
,437346
,447069
,473478
uwasn001,683822
flohm101,114247
,699431
fearv101,114043
,695194
,563440
,555067
,803180
,542862
,669998
smitc105,122364
,469695
,681743
kelln101,116934
,543558
,556251
,500172
,599770
,596111
,620459
davio102,113129
,691354
,563501
arral001,650333
,686242
,821034
bestk001,110952
,835192
,592263
bonnb101,111203
,577069
,449714
,407858
,685481
,456755
,807666
,625733
,556422
,472815
,446582
,400060
,669975
,449125
micem101,119024
wunsk001,279823
,554947
,677011
,346844
,681568
,557013
,459572
,445253
,443403
,666593
,672822
,639679
,465945
,484139
,688522
,472836
,810032
harvr901,
,831209
,813772
,437845
,685853
,502564
,511428
,694848
,822788
,452886
,683158
bolsm001,502211
,477550
,475742
,593373
,459990
,441332
,439953
,542151
bazay001,434590
basis901,
aheap001,110093
,817488
burgl101,820282
,676005
,803367
,811772
,623934
,469848
,543949
,472326
,811323
,451162
,460613
,821316
,677327
,593583
,467401
,440506
,501978
,680383
,460726
konid101,117246
shirb101,122170
,506093
howat001,116215
,680951
,677554
cookr102,112629
kremr101,117308
,459923
,649227
,528887
,430933
,688666
,831009
,463751
,829872
,686940
calzn001,430899
lomad001,117879
,806631
,810891
,831195
,640901
burgp103,820274
,443805
,806581
,594963
,572162
,564716
,818885
deagr101,113159
marts002,516782
,679678
,686408
,458826
,695070
,641493
,657602
,451116
,687325
,563167
,809269
,688492
fitzb001,420846
,489205
,698989
,568996
,436766
,683009
,607551
,800790
,471260
,466530
,594976
,676805
,681711
,814416
,453881
fassj001,114032
,545803
,678938
,800657
,445351
,806962
,491915
,518498
goodm102,114960
,496062
,695253
,681836
,608517
sofir101,122521
,673395
,643277
,817289
,561793
sauna101,817360
,531449
,554479
leppd102,117699
,558353
,689861
,828453
barnd101,820582
,664920
,663899
,825269
bousc001,676961
,543179
,607526
,693648
,684724
,500870
,802999
,649439
,446904
,808655
,606181
,679820
,808688
cullb101,112928
barru101,110610
,519728
,669667
,578088
,595874
,811308
,454458
,683510
,467807
,820875
,660628
,808220
salkr001,121635
,831527
,491695
,464626
,440432
mcgiu901,
,658239
,489168
,492850
,469795
,439670
,688746
,666513
wickb101,124230
,530532
smitl002,122430
,814335
,502292
,436004
,489003
,461444
,688864
raabb001,120859
,661546
,663748
,700280
,832386
mitco102,
,803031
,642473
,602131
,701226
,591685
,502456
,685345
,556364
,678297
stewn101,122787
,462871
,677971
mccos001,430909
,659067
,676798
jimee002,621592
,641575
,560372
,442572
,802546
,671800
,672722
,641980
,531899
,439283
,673810
,436314
,819501
,683836
,470766
,447646
,475350
watkt001,435714
,441079
,800056
,618146
,656682
,566406
,623229
joner004,116721
,487839
,556274
,449105
jorgm001,116766
,699956
,441574
austt001,592122
,694301
ruizr001,457859
,473277
,452651
reesj102,817590
,467199
janth101,116493
gwynt002,448242
breas001,111410
,689305
,660793
,828280
,584281
,477625
,641509
farmh001,114013
,699667
,565812
,595451
otanw001,136400
,442019
,446461
,570668
,445568
,501644
,461317
contn101,112604
,595215
,809095
fowld001,451594
,452284
,662949
,805209
,821022
,472926
,565381
,444492
,606250
,823893
,477358
sandb101,121666
,473159
,606476
,571444
,823888
,667309
,452438
fernj006,658551
,657785
,821454
,677647
,804830
tippd101,123357
,656590
,650188
,469458
,691655
castj102,112104
,695324
,448579
,451949
,824702
,451233
,820075
,607949
,457260
,681966
,565121
,693817
meyeb102,119014
meres101,118968
,532097
,438664
,492525
merrd901,427342
,573599
hilld102,115954
,466802
rectu101,817605
,809318
,450079
,626060
,451185
,641784
,689189
,542976
,517895
,805958
,699893
halmg001,471897
,400080
,466747
belta001,134181
,564800
,645218
,463856
,833499
,634738
lyncj103,818401
,542320
,693440
,488823
,806074
,803682
podrj101,120637
,456935
cannr101,111958
,454619
,463228
marsm102,118321
,686766
,668211
escoe002,546276
santa001,121689
,442134
,456816
,831619
acosm001,407924
,460735
,449653
pelfm001,460059
,624872
,592500
patth102,120305
,454331
,542486
downr102,113513
,569463
,451964
,821867
,621577
samuj001,121651
,694808
mortm101,119425
,502449
,465754
,570695
,684923
stewc002,621514
,683947
,699233
,801417
,459668
,809530
,472994
heisa101,115719
,809261
,594948
,813768
,515042
,449078
,669058
,455072
,664888
,445061
melvb001,118942
,460638
hutsr101,116371
,676885
,466603
colem001,112482
,688843
,685811
,800070
,672565
,815487
,665820
,664779
,682150
,819683
,687422
portm001,120690
ellaf001,686642
,453339
,448190
mesap101,818171
,800130
,456052
,644387
,502739
,683477
thomz001,605507
,830308
,819451
,475268
,559203
,821449
,673245
,673817
,463348
,678256
,670088
,599658
,685379
,445969
,642353
,825124
,456858
,688206
nealb001,346862
,578168
,564568
,457490
shanm101,122057
,800019
,666681
,463725
gamid101,819452
,457464
martj008,500874
,499891
,440072
,830184
,557423
,595855
,461870
,686720
,641698
,449671
,543043
,832435
,457746
,592409
,806397
,445950
,502060
,437873
,567443
,532281
,459655
,459699
,469448
,695971
,456401
,453960
,456940
,573043
,681959
mcfad101,118671
gravs101,115059
razib101,120964
,678416
,437441
,450896
,824007
,828541
,688627
cassj103,112098
muras001,119533
,808786
,816182
chesj101,112233
,477401
,607768
,452322
,696105
,830518
,669976
,644415
,820494
,605243
connb103,112577
brens101,111422
,806346
paulg102,120310
weavj003,450308
,464238
,600962
,474766
,819865
,470476
talba701,431086
,577448
,689976
,569559
,829727
gareu101,819424
jasph101,116500
,593589
,502369
,593658
,567561
,683401
,462711
,700709
,438177
,466303
,688212
,687589
,472064
,801080
,695320
,565541
,682769
,453123
,815816
,462569
,592613
,673704
canng001,656288
,802365
morej102,119360
fileb001,400105
,815956
,824782
,501762
,438775
,519100
holzm001,116116
,821755
,607212
,686150
,801664
,700292
,673243
klust101,117172
blowm001,111116
,663706
abadj101,110004
,828511
,464535
,693491
,687071
,641974
,592571
,607771
,665301
perel101,817784
,807527
,681622
,458326
,804721
,800251
,681377
,832403
,807839
magad001,118132
condc001,424925
hudlw101,116259
,800136
,452880
,680992
,461768
,436639
,818645
,592420
,650516
,822760
willb106,124277
,649134
,501582
,476325
,442832
westm102,124108
,623400
hickm101,115892
putnz001,474029
,688480
,607438
,510614
,462745
keisr001,342892
,695112
carnb101,112019
,472431
,564749
,687310
,534182
,449066
,437381
,458384
,678905
,802349
hoern001,663538
,470078
,457039
,694256
,446770
,473344
roete101,121377
,472916
,678804
clarm003,518558
meyea001,543542
,667413
,623310
,471957
,461784
,680857
,436416
sullj104,122955
,596855
,657583
,499970
,681169
,824201
,607594
,813646
,439988
bacsm101,110421
,810830
,650658
,821717
,694663
,807399
,566912
drysd101,113581
,472739
,668830
dooir101,113466
wardc002,123913
,678113
,666789
,463656
,598895
gillj101,114813
,570243
onear001,120014
ciscg101,112299
,608108
duncm001,113620
,655465
,489722
,701759
,701166
,658266
,687584
merrb102,818174
scotd101,121925
kocha101,117221
,824640
,460279
,572085
,542944
,463765
,533299
krapg101,117294
,469293
,441534
,451340
,815531
,445795
,801622
,688997
,558215
schir001,572114
,435801
,460568
,650726
,689912
,824442
,562683
,607497
,820363
,678747
,805073
,485922
,623426
,436784
,702892
,600275
,657643
,530849
,665043
,702713
,439574
,663795
,809495
,676599
,607718
,438981
,806740
haler102,819227
,702550
,441259
,467970
,471426
,488760
,439232
,800407
,528735
lehmk101,117637
,622776
,690103
,803679
dugeo101,113605
,472582
,436335
,814779
,699521
,816346
,809024
,559727
,554609
,678763
,544155
,436300
,606184
,437307
,816856
donaa101,113440
,501748
colec107,820028
,571729
,444744
,820333
drumk101,113580
,440023
,609264
sloab101,122325
,545651
,461780
,807696
,666127
scond001,121922
,530306
tayld102,123149
,664878
,594542
,683767
,458511
vandj101,123638
browk001,111554
pickk001,150260
,813893
,476295
,566083
,451220
,561581
,701833
,626427
,682878
,650220
hamie101,115380
rodrn001,121361
,607664
,673150
,663469
,567186
,685554
,472298
,821333
delat102,113216
,447825
,807876
,439569
,490166
,808536
,816682
,442929
,657038
,664830
,695557
,574949
dozit001,113535
shoub001,122195
,825275
,815780
,703686
,682965
,694027
,444606
,463123
,827471
,436769
,563070
,692116
,462793
,821092
,568788
,557608
,450510
smyrc101,122481
,819483
,559338
,641629
,466994
,595153
,457229
,562157
,451668
bottk001,111264
,514892
,530241
,556880
hartp001,115580
,466332
,544822
,816961
,457223
,492731
,501842
,516810
hirsm901,427230
,815341
,677049
rogej101,121385
gainj101,114520
,468898
,622373
,686601
,573662
,602136
salvg101,121642
voylb001,400143
,693313
,464861
,621379
,629976
,506999
,623284
,807807
,557134
,823454
,684355
,460282
,453790
,518710
fleta001,667465
,693008
,806424
,642150
,663495
,808490
,447578
,452320
,808876
,528036
,545716
,554568
,691547
,444788
villo001,425629
,800547
,670232
,672021
,669723
,556360
,663953
,702129
,836174
,811155
,641430
,470198
,621297
,802596
scotc001,681035
,646359
,438592
,529719
donae101,113441
,455584
roy-j101,121516
,438183
,818995
duboj001,425650
,447374
,543115
,455718
,468939
ohmek001,150227
,452034
,670048
,438668
,457476
,688400
jelts001,116521
,825237
,469407
nickm001,435081
,444244
,563212
,678127
,425566
goodu101,819329
,643558
,520270
livij101,117836
danij103,819881
,810898
entel101,819629
,442828
,440493
lee-j001,808982
,829993
,543444
,815621
,681223
escae001,467850
,813940
,597511
,680711
,666791
,433876
capuc001,425626
,809585
,642493
,670406
,822915
,700670
,657266
,700833
,806796
,680457
,818799
,407156
baned101,110528
,832097
,807349
stanj101,122668
,465996
,455480
,700707
,528199
,439724
,453627
,517534
gratm001,115054
,439576
,438339
,622459
,449782
,563139
,542291
,439558
,609114
,803633
nippm101,119806
,602127
,805240
,567617
,811855
,606200
,463585
,690007
,553851
,472736
,829888
,561337
,800157
,689112
,547889
,829045
,832114
,801402
,686528
belim001,279571
,441724
,453779
veacp101,123682
,561898
,503580
estab001,113911
,692327
spanu101,817142
,545476
butla101,111811
,680011
,670688
,656369
,672078
,808980
,811663
,461620
,458143
sudab101,122926
,438158
,816701
,801584
,642718
kunkj001,117364
,593510
,834243
chist101,112250
miljj101,119055
,818721
,461270
,450284
wyatr101,816456
white105,124167
,430595
,597171
,807864
,650218
,566147
,465452
,456073
,815044
,544746
,444801
,560106
,465109
taylt001,123157
,459523
,686461
reynt101,121115
millj106,119080
bradj103,111347
,458944
,801310
,816195
ambrh001,459932
grifk001,115136
,447455
,679308
,458955
,832113
,461544
,605282
,657507
,695430
,607724
,465519
,542301
vanhg101,123646
,665646
,827842
,568253
,701736
,699301
,453414
beamc102,110729
,677205
,438551
,503471
,693799
,668165
,802448
,801333
,802334
,531045
atkij102,820653
,450950
danea101,113030
,819907
lowen001,663993
,694977
mcdut101,818234
,807859
,499889
,676976
,806495
,553871
,681397
diazp101,819766
,464168
,685398
,541613
,444106
shepf101,817285
,445115
,801411
,443519
,687110
,693311
,529458
,572886
,462777
,477489
,800192
,438015
,436434
,682248
,581179
,815092
,450087
,641813
,692392
,831554
,457044
,808780
,545499
,642422
,593645
,453426
,558088
,451545
,818000
martr103,118351
,656087
,471138
,519165
,467441
,802155
,561549
,516573
,475883
,445075
,680655
daigc001,430664
,694133
,437423
,830742
,672902
,819514
hatfg101,115604
,688241
yorkj102,816440
,459406
,445832
,489444
,451550
,830548
saenc001,430609
bushd001,433657
,673684
,568902
,694748
,685479
,441374
,533930
,676337
laroa002,451188
,557779
,831220
,694638
,684518
,813723
,808864
,811608
,822034
creeb101,112810
